"time","u10","v10","t2m","msdwlwrf","msdwswrf","mslhf","msshf","mtdwswrf","mtnlwrfcs","sst","skt","wind_speed","LE_era5","H_era5"
2022-07-31 11:00:00,0.00928585731571896,1.09437601828952,300.082881395506,425.019588651901,562.033536517574,-86.1564090715895,-14.4446770553123,933.51699617216,-274.592076048927,303.332400315805,303.658969836017,1.09441541315596,86.1564090715895,14.4446770553123
2022-07-31 12:00:00,0.604748926789499,1.72049826831174,300.02948712404,433.981497752087,618.986313170373,-118.709157983338,-22.8649264972773,1127.0728118232,-273.090549913896,303.332400315805,303.866074811955,1.82368735141656,118.709157983338,22.8649264972773
2022-07-31 13:00:00,0.357315619632566,2.57895518972584,300.605357661415,427.052629942882,799.6406443219,-124.716657622862,-23.3690001649251,1246.49113675333,-272.83368090548,303.332400315805,304.11839869668,2.60359065957904,124.716657622862,23.3690001649251
2022-07-31 14:00:00,0.457723338478858,2.99549493956591,301.095635212643,425.809700509905,784.853935896309,-144.604807381045,-23.0805051727493,1283.64304250719,-274.353948556147,303.332400315805,304.066889493496,3.03026411184788,144.604807381045,23.0805051727493
2022-07-31 15:00:00,0.638721463241252,2.43762920317295,301.36029011568,430.837915034219,707.907428101697,-139.184546028084,-17.2741471708822,1235.92976679085,-273.295052922742,303.332400315805,304.039948043904,2.51992087966401,139.184546028084,17.2741471708822
2022-07-31 16:00:00,1.04790179117125,1.92351764218337,301.590429849744,433.965476273643,550.151636016759,-119.603007410672,-13.3382512061986,1106.67772534052,-273.779576224024,303.332400315805,303.81670193517,2.19043792053794,119.603007410672,13.3382512061986
2022-07-31 17:00:00,1.12301884399235,1.93117462287896,301.720035467468,432.728449490619,487.435596832356,-105.925032452862,-10.05384667989,904.597969365437,-274.727125205713,303.332400315805,303.698254504805,2.23396659509797,105.925032452862,10.05384667989
2022-07-31 18:00:00,2.7248239376925,2.94561517960607,301.806439212617,432.117103602622,287.405578778331,-99.6524960645349,-8.08035071692939,643.474334072525,-275.256848632939,303.332400315805,303.14197884737,4.01264429992839,99.6524960645349,8.08035071692939
2022-07-31 19:00:00,1.00864463793812,2.12959980833324,301.673011445309,433.730213511227,84.1462795738889,-92.2574510930442,-6.39852002078388,341.144723847244,-272.857934631596,303.332400315805,302.882296505047,2.35638692690616,92.2574510930442,6.39852002078388
2022-07-31 20:00:00,0.16952298757982,1.48313186674846,301.543405827585,434.50008771225,9.05390449721943,-76.3864269588682,-5.64240951931225,50.3951984036638,-272.061971438136,303.332400315805,302.789128937074,1.49278872499854,76.3864269588682,5.64240951931225
2022-07-31 21:00:00,-0.706213507620922,0.500631858065806,301.6618924647,433.467967206169,-0.000443608732894063,-74.7078608831187,-5.68837850158201,0,-272.110478890369,303.332400315805,302.765154607482,0.865661467120183,74.7078608831187,5.68837850158201
2022-07-31 22:00:00,-0.701683836094021,0.471097789668532,301.642550071349,432.708211833637,-0.000443608732894063,-71.724898259341,-5.10346283063225,0,-271.585165231527,303.332400315805,302.761831433083,0.845158762166138,71.724898259341,5.10346283063225
2022-07-31 23:00:00,-0.755473685475964,0.488380688952863,301.649615256944,430.959340976111,-0.000443608732894063,-67.4479326855273,-4.66596493040966,0,-271.049378372771,303.332400315805,302.750200322686,0.899586675528661,67.4479326855273,4.66596493040966
2022-08-01,-1.10218229359746,0.991772476968624,301.630388686307,433.263060929226,-0.000443608732894063,-67.7337566303144,-4.79277591598143,0,-271.21529590825,303.332400315805,302.718986220295,1.48270646265276,67.7337566303144,4.79277591598143
2022-08-01 01:00:00,-0.571078307068394,0.929422777018823,301.382528076898,434.864365537926,-0.000443608732894063,-80.3671749899025,-6.4936282599627,0,-271.227422771309,303.332400315805,302.7017769243,1.09085156242519,80.3671749899025,6.4936282599627
2022-08-01 02:00:00,0.799336066132595,0.66120968179617,300.066550392737,434.835695523868,-0.000443608732894063,-91.3947824596869,-11.1729536275608,0,-270.993153825865,303.332400315805,302.675428898708,1.03736993879779,91.3947824596869,11.1729536275608
2022-08-01 03:00:00,2.39132687152446,0.11340740574599,299.604186115745,428.555275973794,-0.000443608732894063,-75.9083214512244,-10.5753568580538,0,-269.746843036105,303.332400315805,302.63638159952,2.39401450416513,75.9083214512244,10.5753568580538
2022-08-01 04:00:00,2.54401454924373,0.486192980182694,299.46068177226,432.939258417515,-0.000443608732894063,-99.1899809538795,-17.2646363469643,0,-268.097589660182,303.332400315805,302.596622191532,2.59005668678172,99.1899809538795,17.2646363469643
2022-08-01 05:00:00,1.56409560892428,0.713714692280213,299.184328775041,429.240826604058,-0.000443608732894063,-81.0687428543798,-13.6204056490958,0,-267.685276316201,303.332400315805,302.644096111517,1.71923928987004,81.0687428543798,13.6204056490958
